Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints,Age
0,Married,1,Armed forces training and education officer,62031.74,Bachelor's,22,Corporate,Email,391.0,20,45890.82,0,Not Churned,,186901.29,4.0,7.0,30.0
0,Divorced,4,Minerals surveyor,22037.92,Bachelor's,23,Corporate,Phone,716.0,18,35721.79,0,Not Churned,,74042.35,4.0,1.0,66.0
0,Married,4,Armed forces operational officer,67975.0,Diploma,21,Corporate,Phone,393.0,9,34749.7,0,Not Churned,,162855.97,2.0,9.0,60.0
0,Married,1,Technical sales engineer,8034.06,High School,8,Retail,Email,360.0,4,33314.9,0,Not Churned,,190153.57,3.0,10.0,55.0
0,Married,5,"Biochemist, clinical",68557.97,Bachelor's,24,Retail,Phone,383.0,16,44960.66,0,Not Churned,,97686.54,2.0,3.0,67.0
0,Married,5,Ambulance person,73602.67,Diploma,25,SME,Email,617.0,3,14343.99,0,Not Churned,,228609.68,5.0,2.0,26.0
1,Single,2,Metallurgist,7673.42,High School,27,SME,Email,501.0,12,14403.68,0,Not Churned,,220767.33,4.0,6.0,47.0
0,Single,2,"Administrator, sports",94668.0,Master's,29,Retail,Email,588.0,29,4098.6,0,Not Churned,,197084.53,5.0,6.0,38.0
1,Single,5,Patent examiner,72044.65,Master's,9,Corporate,Email,413.0,9,42952.79,0,Not Churned,,206829.72,3.0,1.0,22.0
0,Married,5,"Scientist, marine",22235.28,Diploma,16,Retail,Phone,714.0,8,24516.27,0,Not Churned,,218277.77,1.0,1.0,40.0
0,Married,0,"Investment banker, corporate",32594.47,Bachelor's,18,SME,Phone,454.0,22,42594.73,0,Not Churned,,171761.25,3.0,4.0,50.0
0,Single,3,Dance movement psychotherapist,7023.48,Diploma,21,Retail,Phone,620.0,21,11752.9,1,Service Issues,2024-05-14,6591.94,3.0,9.0,28.0
1,Single,3,Academic librarian,78306.74,Diploma,3,SME,Email,463.0,24,7707.74,0,Not Churned,,240531.92,2.0,6.0,37.0
0,Married,5,Housing manager/officer,74286.07,Diploma,23,Retail,Phone,451.0,18,17160.11,0,Not Churned,,164809.93,1.0,10.0,40.0
0,Divorced,0,Immunologist,31868.81,Bachelor's,17,SME,Email,741.0,27,10265.75,0,Not Churned,,19139.78,3.0,2.0,33.0
0,Divorced,0,Learning mentor,21938.0,Bachelor's,20,SME,Email,375.0,5,41706.98,0,Not Churned,,211314.37,5.0,10.0,73.0
0,Single,1,TEFL teacher,10739.55,Master's,8,Corporate,Email,752.0,19,7760.07,0,Not Churned,,92753.43,4.0,5.0,23.0
0,Single,3,Theatre stage manager,93260.88,Master's,29,SME,Email,825.0,24,11940.6,0,Not Churned,,190311.93,1.0,3.0,29.0
0,Single,1,"Restaurant manager, fast food",40946.38,Diploma,9,Retail,Email,451.0,15,28668.23,0,Not Churned,,91892.41,5.0,7.0,63.0
0,Married,1,Historic buildings inspector/conservation officer,8246.23,Diploma,12,Corporate,Email,512.0,28,18500.81,0,Not Churned,,13444.07,4.0,3.0,27.0
0,Married,3,Therapeutic radiographer,90870.54,Master's,10,Retail,Phone,671.0,5,8280.82,0,Not Churned,,53925.62,4.0,9.0,74.0
0,Married,4,Special effects artist,41166.19,Diploma,10,SME,Phone,745.0,25,7342.8,0,Not Churned,,107419.28,2.0,3.0,58.0
0,Single,1,"Optician, dispensing",37392.81,Diploma,22,Retail,Email,725.0,20,12745.05,0,Not Churned,,248441.97,2.0,9.0,25.0
1,Divorced,4,Legal executive,48806.14,Master's,12,Corporate,Email,583.0,8,18969.28,1,Relocation,2024-07-21,5285.41,3.0,9.0,23.0
1,Divorced,4,Animal nutritionist,34627.29,High School,2,Corporate,Email,343.0,15,35175.81,0,Not Churned,,191943.18,4.0,1.0,37.0
0,Married,5,Hospital doctor,47556.51,High School,25,Retail,Email,740.0,7,14895.44,1,Relocation,2024-01-16,2469.04,1.0,9.0,53.0
1,Divorced,3,Information officer,20987.03,High School,4,Corporate,Phone,310.0,28,3566.55,0,Not Churned,,146955.44,1.0,3.0,20.0
1,Married,2,Commercial art gallery manager,25724.59,Master's,22,Retail,Email,832.0,21,16037.2,0,Not Churned,,13995.25,3.0,0.0,25.0
0,Married,5,"Teacher, adult education",96222.99,Diploma,26,Corporate,Email,522.0,30,35337.78,0,Not Churned,,247788.41,1.0,1.0,24.0
0,Divorced,1,Information officer,56867.6,Diploma,17,Retail,Phone,523.0,20,47709.31,0,Not Churned,,197326.44,5.0,7.0,43.0
1,Single,1,Nature conservation officer,33094.98,Diploma,8,Retail,Phone,518.0,17,28699.57,0,Not Churned,,51125.79,5.0,8.0,44.0
1,Divorced,3,"Geologist, engineering",41297.69,Bachelor's,27,Corporate,Phone,412.0,10,5782.18,0,Not Churned,,246319.76,1.0,3.0,65.0
1,Married,2,Theatre stage manager,81505.66,High School,17,Corporate,Phone,557.0,9,22972.88,0,Not Churned,,24101.19,5.0,2.0,40.0
1,Married,0,Civil Service fast streamer,80555.08,Master's,11,Corporate,Email,596.0,23,31206.71,0,Not Churned,,99541.61,1.0,1.0,60.0
1,Divorced,4,Education administrator,15704.17,Bachelor's,17,Corporate,Phone,351.0,3,34106.13,1,Better Offers Elsewhere,2024-07-07,27775.54,4.0,8.0,45.0
0,Single,5,Travel agency manager,79398.12,Master's,6,Retail,Email,744.0,3,27903.92,0,Not Churned,,159069.59,2.0,7.0,47.0
1,Single,5,Occupational psychologist,74738.42,Bachelor's,15,SME,Email,319.0,1,28637.36,1,Service Issues,2024-08-03,1443.79,2.0,7.0,47.0
1,Married,4,Advertising art director,77549.05,Bachelor's,1,SME,Email,374.0,25,41105.83,0,Not Churned,,116340.28,1.0,10.0,35.0
0,Married,1,Visual merchandiser,5848.72,Diploma,12,SME,Email,699.0,11,19513.34,0,Not Churned,,94947.54,5.0,4.0,48.0
1,Single,2,"Secretary, company",64212.66,Bachelor's,21,SME,Phone,756.0,14,17619.9,0,Not Churned,,209211.54,4.0,1.0,64.0
1,Single,1,"Lighting technician, broadcasting/film/video",20873.99,Master's,3,SME,Phone,786.0,22,28344.84,0,Not Churned,,63205.15,1.0,10.0,22.0
1,Divorced,0,Advertising copywriter,41435.89,Bachelor's,13,Retail,Email,451.0,18,19157.0,1,Service Issues,2024-07-21,12445.83,2.0,10.0,26.0
1,Divorced,5,Risk analyst,66104.26,High School,4,SME,Email,779.0,8,12509.87,0,Not Churned,,247352.44,5.0,2.0,70.0
0,Single,0,Clinical psychologist,6262.08,Master's,8,SME,Email,541.0,30,14342.79,0,Not Churned,,242335.49,4.0,6.0,64.0
1,Single,3,Microbiologist,67309.41,Bachelor's,30,Corporate,Email,496.0,30,46151.97,0,Not Churned,,42283.9,5.0,3.0,34.0
1,Single,4,Forensic scientist,52365.83,Diploma,4,Retail,Phone,493.0,4,32179.05,0,Not Churned,,190894.12,5.0,6.0,62.0
0,Single,0,Analytical chemist,43815.33,Master's,26,Retail,Email,582.0,3,33961.98,0,Not Churned,,158932.13,2.0,5.0,49.0
1,Married,1,Firefighter,69486.54,Diploma,28,Corporate,Email,383.0,23,37780.18,1,Service Issues,2024-07-31,13086.43,5.0,8.0,39.0
0,Married,3,Network engineer,49259.07,Master's,6,Retail,Email,748.0,12,49973.37,0,Not Churned,,31385.79,2.0,4.0,67.0
0,Single,5,Multimedia specialist,48011.44,Bachelor's,30,SME,Phone,592.0,29,28568.19,0,Not Churned,,101571.63,3.0,7.0,45.0
0,Married,3,Human resources officer,37250.6,Master's,23,Corporate,Phone,585.0,1,24076.21,0,Not Churned,,28441.6,4.0,4.0,25.0
0,Married,2,"Administrator, local government",17035.83,High School,28,Retail,Email,815.0,22,46240.96,0,Not Churned,,151169.02,1.0,10.0,33.0
1,Divorced,3,Armed forces technical officer,50998.77,High School,28,SME,Phone,593.0,26,31236.98,0,Not Churned,,104034.51,5.0,8.0,54.0
1,Divorced,2,Mudlogger,40267.28,Master's,27,SME,Phone,739.0,25,27108.7,0,Not Churned,,114828.49,4.0,0.0,69.0
1,Married,2,"Designer, industrial/product",42391.74,Bachelor's,26,SME,Phone,483.0,8,6976.31,0,Not Churned,,173553.1,1.0,10.0,55.0
1,Single,0,Secretary/administrator,86428.78,Master's,1,SME,Email,506.0,5,4629.82,0,Not Churned,,181049.23,2.0,10.0,65.0
1,Single,3,Dance movement psychotherapist,47991.12,Master's,5,Corporate,Phone,627.0,9,28773.21,0,Not Churned,,145282.61,1.0,9.0,67.0
0,Single,2,Insurance claims handler,54745.29,High School,3,Retail,Email,412.0,25,33263.49,0,Not Churned,,225821.28,3.0,5.0,70.0
1,Single,2,Data processing manager,43029.58,Diploma,28,SME,Phone,717.0,4,12565.59,1,Service Issues,2024-07-12,50147.84,1.0,9.0,42.0
1,Married,4,Building surveyor,29613.48,Master's,22,SME,Email,645.0,26,33751.42,0,Not Churned,,84869.34,2.0,0.0,29.0
1,Divorced,0,Field seismologist,6245.68,Master's,17,Retail,Email,427.0,30,18925.69,0,Not Churned,,153450.01,5.0,3.0,26.0
0,Divorced,3,Telecommunications researcher,28066.61,Bachelor's,5,SME,Email,468.0,22,47653.88,0,Not Churned,,199125.68,5.0,10.0,62.0
1,Divorced,1,Human resources officer,86359.38,Master's,26,SME,Email,671.0,28,12443.36,0,Not Churned,,142796.64,2.0,9.0,59.0
0,Married,4,"Lecturer, higher education",15066.07,Diploma,29,Retail,Phone,408.0,19,47871.33,1,Relocation,2024-04-11,10885.05,4.0,6.0,31.0
1,Single,4,"Psychologist, sport and exercise",26134.56,High School,4,Corporate,Email,544.0,25,21201.42,0,Not Churned,,167575.24,1.0,5.0,59.0
0,Married,0,Biomedical engineer,84928.3,Bachelor's,6,Retail,Email,760.0,8,20358.06,1,Better Offers Elsewhere,2024-02-06,15887.36,1.0,8.0,53.0
0,Married,3,"Surveyor, mining",27801.57,Master's,5,Retail,Email,594.0,8,8396.44,0,Not Churned,,232681.3,1.0,6.0,72.0
0,Single,5,Child psychotherapist,84461.16,Master's,30,Corporate,Email,457.0,14,39010.51,0,Not Churned,,203154.01,5.0,1.0,70.0
1,Married,4,Wellsite geologist,35280.07,High School,8,Retail,Phone,530.0,23,44219.56,0,Not Churned,,172778.19,1.0,6.0,19.0
1,Single,4,"Psychologist, forensic",23543.69,Diploma,5,SME,Email,377.0,25,26248.84,0,Not Churned,,198104.26,1.0,3.0,33.0
0,Divorced,4,Dancer,46538.45,Master's,22,Retail,Email,396.0,12,37223.78,1,Service Issues,2024-06-09,83137.32,2.0,9.0,23.0
0,Divorced,2,"Therapist, speech and language",32401.76,Diploma,22,Retail,Email,824.0,16,25962.87,0,Not Churned,,4485.37,1.0,2.0,30.0
0,Divorced,4,Architect,37020.51,High School,23,Retail,Phone,791.0,22,19821.75,0,Not Churned,,205583.96,4.0,3.0,45.0
0,Divorced,1,Chartered accountant,91750.08,Master's,14,Retail,Phone,457.0,23,43374.1,0,Not Churned,,185659.42,5.0,1.0,53.0
0,Divorced,5,"Scientist, research (maths)",33621.63,Diploma,15,Corporate,Phone,454.0,30,39404.09,0,Not Churned,,78116.0,2.0,2.0,48.0
0,Single,2,Maintenance engineer,93925.1,High School,26,Retail,Email,567.0,5,12949.69,1,Account Closure,2024-02-24,7805.96,1.0,4.0,47.0
0,Divorced,3,Higher education careers adviser,26220.53,Diploma,5,Retail,Email,640.0,18,1311.07,0,Not Churned,,163246.2,5.0,8.0,22.0
0,Divorced,1,Secretary/administrator,97061.89,Diploma,19,Corporate,Phone,558.0,11,29361.89,0,Not Churned,,222663.91,1.0,3.0,49.0
1,Single,5,Waste management officer,12023.46,Master's,5,Corporate,Phone,428.0,8,7489.93,0,Not Churned,,190051.56,2.0,9.0,42.0
1,Divorced,4,Retail merchandiser,95658.55,High School,18,SME,Phone,523.0,28,35020.74,0,Not Churned,,227750.58,5.0,3.0,38.0
0,Married,5,Haematologist,6919.74,Bachelor's,3,SME,Email,821.0,10,46104.65,0,Not Churned,,180169.36,1.0,4.0,56.0
0,Divorced,5,Social researcher,34439.94,Bachelor's,17,SME,Email,776.0,19,4676.01,0,Not Churned,,234794.57,1.0,7.0,33.0
1,Single,4,Health visitor,11696.58,Diploma,25,Corporate,Email,638.0,21,28866.78,1,Service Issues,2024-05-17,55163.88,1.0,9.0,73.0
0,Single,2,Lawyer,57494.15,Bachelor's,4,SME,Phone,801.0,16,46774.04,0,Not Churned,,246775.78,2.0,9.0,24.0
0,Single,2,"Engineer, energy",66513.49,Master's,20,Corporate,Phone,716.0,23,14465.68,0,Not Churned,,193715.81,2.0,5.0,42.0
0,Single,1,"Nurse, children's",18381.56,Bachelor's,2,Retail,Email,794.0,13,16609.36,0,Not Churned,,113483.66,2.0,4.0,49.0
1,Married,1,Television floor manager,10921.41,High School,20,Corporate,Email,761.0,12,28471.3,0,Not Churned,,88682.1,2.0,8.0,60.0
0,Married,3,Theatre director,85456.48,Bachelor's,10,Corporate,Email,530.0,14,38227.77,0,Not Churned,,233848.49,2.0,7.0,46.0
1,Married,5,Special effects artist,51773.56,Bachelor's,21,Retail,Email,607.0,26,9236.36,0,Not Churned,,200053.12,1.0,0.0,67.0
0,Single,0,"Designer, television/film set",62517.94,Diploma,27,SME,Email,803.0,15,14694.71,0,Not Churned,,21051.77,5.0,0.0,57.0
0,Single,4,"Psychologist, educational",14640.64,High School,3,Corporate,Email,650.0,10,5918.99,0,Not Churned,,101363.88,2.0,6.0,22.0
1,Single,1,Nutritional therapist,17930.81,Diploma,9,Retail,Email,496.0,4,25534.59,0,Not Churned,,232318.18,1.0,3.0,69.0
0,Married,3,Art therapist,10274.71,Bachelor's,17,Retail,Phone,440.0,12,39103.54,0,Not Churned,,229096.87,2.0,3.0,71.0
0,Married,1,Hospital doctor,23966.96,Diploma,17,Corporate,Phone,525.0,26,44710.47,0,Not Churned,,236650.78,1.0,5.0,24.0
1,Divorced,4,Barrister's clerk,16109.32,High School,3,Corporate,Phone,553.0,22,46136.83,0,Not Churned,,171817.43,1.0,6.0,74.0
0,Divorced,1,"Programme researcher, broadcasting/film/video",84316.45,High School,14,Corporate,Phone,559.0,5,27844.95,0,Not Churned,,102178.97,5.0,7.0,39.0
0,Single,0,Museum/gallery curator,48709.43,Bachelor's,7,Retail,Email,330.0,28,34255.57,0,Not Churned,,153274.32,1.0,6.0,24.0
0,Divorced,4,"Accountant, chartered management",53244.85,Bachelor's,29,SME,Email,506.0,23,11988.45,0,Not Churned,,179185.81,1.0,6.0,22.0
0,Single,3,Glass blower/designer,53303.33,Master's,10,SME,Email,344.0,9,15002.25,0,Not Churned,,80415.13,3.0,1.0,59.0
0,Divorced,4,"Therapist, occupational",48328.31,Diploma,6,SME,Email,413.0,10,6620.9,0,Not Churned,,206579.71,3.0,8.0,31.0
1,Single,1,Publishing copy,85255.46,Master's,12,Corporate,Email,786.0,24,22977.44,0,Not Churned,,213563.24,4.0,10.0,20.0
0,Single,2,Barrister,71048.5,Bachelor's,21,SME,Phone,497.0,13,11308.82,0,Not Churned,,212043.61,1.0,5.0,22.0
0,Single,3,Dentist,88335.11,Bachelor's,12,Retail,Phone,309.0,8,27109.18,0,Not Churned,,95522.67,5.0,2.0,56.0
1,Divorced,2,Medical secretary,70894.82,Bachelor's,28,Retail,Phone,612.0,19,37372.98,1,Account Closure,2024-05-30,6554.98,1.0,2.0,56.0
1,Married,1,"Therapist, sports",29050.35,Master's,12,SME,Email,724.0,16,3456.93,1,Relocation,2024-05-14,3170.29,5.0,9.0,73.0
1,Single,0,Animal technologist,14714.37,High School,7,SME,Phone,665.0,7,2453.38,0,Not Churned,,146880.74,5.0,7.0,55.0
1,Married,4,Social researcher,81519.29,Master's,21,SME,Phone,365.0,14,4173.09,0,Not Churned,,137409.37,2.0,9.0,32.0
0,Divorced,3,Audiological scientist,79456.82,High School,9,SME,Phone,837.0,6,2678.94,0,Not Churned,,161262.7,5.0,3.0,55.0
0,Married,1,Chief of Staff,41833.35,Master's,23,SME,Phone,748.0,9,11463.4,0,Not Churned,,41470.86,2.0,6.0,26.0
1,Married,5,Industrial/product designer,37777.46,Diploma,13,SME,Phone,827.0,16,35934.12,0,Not Churned,,55743.4,2.0,1.0,72.0
1,Single,2,Community pharmacist,28318.88,High School,3,SME,Phone,519.0,19,17206.98,0,Not Churned,,197068.18,3.0,1.0,20.0
1,Single,4,Retail merchandiser,19091.97,High School,4,Retail,Phone,569.0,13,17482.64,0,Not Churned,,84966.3,1.0,9.0,35.0
1,Divorced,5,Film/video editor,93696.81,Diploma,11,SME,Phone,702.0,21,10757.52,0,Not Churned,,51830.47,2.0,8.0,31.0
1,Married,2,"Producer, television/film/video",15540.89,High School,16,Retail,Phone,802.0,15,4783.37,0,Not Churned,,243295.69,2.0,5.0,61.0
1,Divorced,2,"Engineer, communications",39062.39,Bachelor's,11,SME,Phone,754.0,8,44872.77,0,Not Churned,,185526.24,1.0,4.0,24.0
1,Divorced,3,Telecommunications researcher,59878.82,Master's,18,Corporate,Phone,664.0,22,7672.78,0,Not Churned,,10773.44,4.0,5.0,65.0
1,Single,2,"Engineer, energy",45027.05,High School,23,Retail,Phone,536.0,16,47435.0,0,Not Churned,,20646.41,4.0,0.0,32.0
0,Divorced,3,Public librarian,27995.04,High School,15,Corporate,Phone,510.0,19,26112.04,0,Not Churned,,244637.88,2.0,1.0,76.0
0,Married,1,"Pharmacist, community",90013.37,Diploma,7,SME,Email,680.0,23,24962.0,0,Not Churned,,73974.66,1.0,1.0,64.0
1,Single,0,Applications developer,85132.09,Master's,19,Corporate,Email,433.0,30,27073.14,0,Not Churned,,200666.86,1.0,1.0,65.0
1,Divorced,0,Trading standards officer,32824.47,Master's,30,Corporate,Email,640.0,7,31625.11,0,Not Churned,,90508.77,2.0,10.0,57.0
0,Single,5,Public relations account executive,91298.37,High School,17,Retail,Phone,382.0,30,18700.18,0,Not Churned,,173552.63,1.0,8.0,55.0
0,Divorced,1,"Engineer, agricultural",35135.6,Master's,3,Corporate,Phone,464.0,9,27314.11,1,Account Closure,2024-06-11,36441.64,2.0,6.0,62.0
1,Married,5,Theatre manager,98868.22,Bachelor's,17,SME,Email,695.0,5,22545.71,0,Not Churned,,79023.95,2.0,3.0,36.0
1,Married,1,Housing manager/officer,36084.79,Master's,10,SME,Email,450.0,5,10225.18,0,Not Churned,,159160.34,4.0,6.0,66.0
0,Divorced,2,Fashion designer,49163.38,High School,20,Retail,Email,526.0,24,23524.28,0,Not Churned,,196017.23,5.0,10.0,28.0
1,Divorced,3,Radiation protection practitioner,20360.32,Diploma,22,SME,Phone,633.0,14,11277.93,0,Not Churned,,105676.82,2.0,9.0,20.0
0,Divorced,1,Clinical embryologist,6989.63,High School,1,Retail,Phone,503.0,25,31598.8,0,Not Churned,,210025.87,5.0,0.0,65.0
1,Married,1,Personal assistant,38912.83,High School,12,Retail,Email,500.0,21,38527.55,0,Not Churned,,127341.2,1.0,2.0,38.0
1,Married,3,Early years teacher,10500.38,Bachelor's,29,SME,Email,374.0,20,6556.11,0,Not Churned,,238374.68,5.0,8.0,32.0
1,Divorced,3,Wellsite geologist,84491.47,High School,22,SME,Email,485.0,11,48588.51,0,Not Churned,,90575.03,2.0,6.0,44.0
1,Single,4,"Lecturer, further education",44196.93,Bachelor's,2,Retail,Phone,424.0,8,21529.45,0,Not Churned,,157549.77,4.0,0.0,77.0
0,Married,2,Cabin crew,65187.05,High School,25,Corporate,Email,530.0,30,19424.63,0,Not Churned,,140757.93,2.0,2.0,29.0
1,Divorced,5,Corporate treasurer,9834.94,Master's,12,SME,Email,575.0,22,36125.24,0,Not Churned,,169308.07,3.0,4.0,42.0
0,Divorced,3,"Restaurant manager, fast food",89312.14,Bachelor's,28,Corporate,Phone,633.0,28,33687.9,0,Not Churned,,99447.88,1.0,5.0,74.0
0,Divorced,5,"Lecturer, further education",97181.54,Master's,11,SME,Email,510.0,11,28176.01,0,Not Churned,,152428.09,1.0,0.0,67.0
0,Married,0,Musician,28076.6,Master's,17,SME,Phone,840.0,13,18080.28,0,Not Churned,,60591.23,4.0,6.0,41.0
1,Divorced,2,Barrister,52935.63,Diploma,14,SME,Phone,720.0,22,24561.72,0,Not Churned,,229795.46,1.0,0.0,76.0
0,Divorced,4,Speech and language therapist,68604.38,Master's,21,SME,Email,568.0,13,41263.66,0,Not Churned,,36591.19,3.0,1.0,48.0
0,Married,5,Air cabin crew,97321.2,Diploma,12,Corporate,Email,615.0,4,49014.93,0,Not Churned,,124003.11,4.0,5.0,75.0
0,Single,4,Intelligence analyst,97573.93,Master's,29,Retail,Email,419.0,24,41003.67,0,Not Churned,,92543.52,2.0,3.0,45.0
0,Divorced,5,Legal executive,53805.72,High School,14,Retail,Email,477.0,11,28494.68,0,Not Churned,,120166.76,1.0,4.0,41.0
1,Single,3,"Engineer, production",80389.62,Diploma,4,Retail,Email,440.0,19,44414.08,0,Not Churned,,131261.41,5.0,7.0,39.0
1,Divorced,0,Investment analyst,55389.6,High School,2,SME,Email,590.0,1,30086.51,0,Not Churned,,228660.41,1.0,3.0,36.0
1,Divorced,4,"Scientist, marine",69382.66,Master's,10,Corporate,Phone,654.0,20,1305.3,0,Not Churned,,142874.89,4.0,9.0,67.0
0,Married,0,Sports development officer,75302.64,Diploma,30,SME,Email,478.0,10,35409.04,0,Not Churned,,54168.47,3.0,1.0,42.0
0,Married,2,Clinical molecular geneticist,95037.52,Bachelor's,18,Retail,Phone,669.0,2,15125.05,0,Not Churned,,114829.5,5.0,5.0,60.0
1,Single,4,Maintenance engineer,33176.63,Bachelor's,24,SME,Phone,376.0,21,15373.98,0,Not Churned,,159496.0,5.0,8.0,55.0
1,Married,0,Claims inspector/assessor,32248.25,Diploma,28,SME,Phone,538.0,6,22942.9,0,Not Churned,,132937.32,5.0,9.0,58.0
1,Divorced,2,"Editor, magazine features",6244.41,Bachelor's,19,SME,Email,440.0,7,38102.25,0,Not Churned,,8407.91,4.0,2.0,35.0
0,Divorced,5,Database administrator,88805.2,Bachelor's,20,Retail,Email,320.0,23,33022.31,1,Service Issues,2024-06-19,37572.17,1.0,2.0,24.0
1,Divorced,5,"Development worker, community",12861.56,Bachelor's,18,Retail,Email,608.0,25,34085.43,0,Not Churned,,13776.83,5.0,4.0,57.0
0,Married,0,Museum/gallery exhibitions officer,55354.15,Diploma,21,Corporate,Phone,783.0,29,47955.84,0,Not Churned,,162044.26,2.0,3.0,23.0
1,Divorced,1,Call centre manager,9673.35,Master's,6,SME,Phone,663.0,25,49909.46,0,Not Churned,,169925.04,3.0,2.0,20.0
0,Single,1,Armed forces technical officer,18680.62,High School,30,SME,Email,304.0,23,1613.13,0,Not Churned,,140760.85,3.0,8.0,32.0
1,Divorced,2,Industrial/product designer,6698.83,Master's,23,Retail,Email,366.0,20,47482.51,0,Not Churned,,142704.53,2.0,9.0,69.0
0,Married,5,Personnel officer,99945.97,High School,23,SME,Email,808.0,6,4446.26,0,Not Churned,,11211.63,2.0,0.0,31.0
0,Single,5,Best boy,64129.3,Bachelor's,22,Corporate,Phone,653.0,22,48051.81,0,Not Churned,,249361.59,5.0,9.0,32.0
0,Married,0,Community education officer,45969.58,Master's,13,Corporate,Phone,679.0,13,47745.3,0,Not Churned,,41444.49,2.0,2.0,65.0
1,Divorced,4,Records manager,31397.74,Master's,17,Corporate,Phone,700.0,2,39524.92,0,Not Churned,,221985.8,3.0,5.0,49.0
0,Married,2,Arts administrator,18944.18,Master's,14,Retail,Email,334.0,17,41085.13,0,Not Churned,,194367.4,5.0,1.0,48.0
0,Married,3,Plant breeder/geneticist,7249.61,Diploma,30,SME,Email,357.0,19,46022.71,0,Not Churned,,88442.58,1.0,3.0,21.0
0,Married,2,Freight forwarder,11189.0,High School,2,Corporate,Email,436.0,19,46027.67,0,Not Churned,,210605.45,2.0,3.0,67.0
0,Single,1,Higher education lecturer,16737.75,High School,15,Corporate,Phone,523.0,28,11871.74,0,Not Churned,,41492.48,4.0,2.0,61.0
1,Married,2,Illustrator,97552.5,Bachelor's,5,SME,Phone,556.0,1,19938.08,1,Account Closure,2024-06-22,4527.0,1.0,7.0,29.0
0,Single,0,Sales promotion account executive,77941.31,Diploma,19,SME,Email,392.0,5,39892.0,0,Not Churned,,240103.72,1.0,6.0,48.0
1,Single,0,Health promotion specialist,92461.32,High School,9,Retail,Phone,774.0,5,42356.31,0,Not Churned,,48276.62,4.0,7.0,40.0
0,Divorced,1,Child psychotherapist,22507.89,High School,10,Corporate,Phone,795.0,13,37222.72,0,Not Churned,,203346.59,3.0,8.0,57.0
0,Married,5,Trade mark attorney,26514.43,High School,20,Retail,Email,482.0,23,37111.68,0,Not Churned,,205434.94,1.0,7.0,31.0
0,Divorced,3,"Optician, dispensing",5964.63,Bachelor's,30,Retail,Phone,525.0,29,40408.33,1,Service Issues,2024-02-07,42815.61,4.0,10.0,65.0
0,Single,3,"Radiographer, therapeutic",81745.43,High School,11,Corporate,Email,617.0,8,8117.54,0,Not Churned,,4914.08,5.0,4.0,45.0
