Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Balance,NumOfProducts,NumComplaints,Age,Days Since Churn,Debt-to-Income Ratio,Products per Tenure,Complaints per Product
1,2,5,269,71582.41,1,14,2,0,570.0,6,39564.09,0,2,33862.79,3.0,4.0,38.0,-1.0,0.5526991519403727,0.2,1.0
0,0,3,500,27032.24,0,12,0,1,793.0,13,35872.9,0,2,201134.02,4.0,7.0,28.0,-1.0,1.3269922510213352,0.3076923076923077,1.4
1,0,4,344,17141.24,0,4,2,1,681.0,22,43565.71,0,2,132187.15,2.0,5.0,77.0,-1.0,2.541424574618019,0.4,1.6666666666666667
0,2,1,387,25099.7,1,28,1,1,807.0,6,40753.88,0,2,44629.29,1.0,7.0,23.0,-1.0,1.623615277661579,0.034482758620689655,3.5
0,2,5,137,75367.49,3,25,2,1,351.0,9,8857.38,0,2,77148.01,2.0,3.0,58.0,-1.0,0.11752099584322306,0.07692307692307693,1.0
1,1,4,203,56021.54,3,7,2,0,334.0,1,46912.49,0,2,94597.67,4.0,4.0,25.0,-1.0,0.8373859878541744,0.5,0.8
0,2,4,95,60964.02,3,24,1,1,487.0,22,34625.69,0,2,191171.04,4.0,3.0,44.0,-1.0,0.5679599547412599,0.16,0.6
1,0,2,505,72568.16,0,13,2,1,622.0,30,8917.57,1,0,24877.23,2.0,10.0,55.0,459.0,0.12288374290125446,0.14285714285714285,3.3333333333333335
0,2,4,266,11947.55,0,17,2,0,408.0,3,21343.07,1,3,45272.16,2.0,7.0,57.0,472.0,1.7862477036962645,0.1111111111111111,2.3333333333333335
1,0,3,610,88754.55,2,20,1,0,736.0,11,5772.81,0,2,154416.84,5.0,6.0,28.0,-1.0,0.06504167908373054,0.23809523809523808,1.0
0,2,1,181,58008.86,2,23,1,0,634.0,19,4091.01,0,2,139326.81,2.0,8.0,76.0,-1.0,0.07052266631913955,0.08333333333333333,2.6666666666666665
0,0,4,417,75206.45,1,22,2,1,327.0,20,26056.68,0,2,138407.93,1.0,3.0,22.0,-1.0,0.34646408035374154,0.043478260869565216,1.5
0,0,4,313,49883.84,1,6,2,0,301.0,4,16167.79,1,1,83839.08,2.0,8.0,45.0,282.0,0.32410227235368505,0.2857142857142857,2.6666666666666665
1,0,4,501,21591.32,2,3,0,0,506.0,12,44374.35,0,2,204663.89,1.0,3.0,34.0,-1.0,2.0550987573359416,0.25,1.5
1,0,1,210,44848.99,2,9,1,0,688.0,22,22450.57,0,2,129733.35,1.0,4.0,57.0,-1.0,0.5005702342408549,0.1,2.0
0,0,2,424,19088.91,0,3,1,0,442.0,15,14650.23,0,2,100678.7,4.0,7.0,28.0,-1.0,0.7674331623354955,1.0,1.4
0,1,2,219,75760.29,2,25,0,0,400.0,19,43234.02,0,2,187586.72,4.0,3.0,60.0,-1.0,0.5706610856282939,0.15384615384615385,0.6
0,2,1,543,75647.74,1,21,0,1,795.0,12,25401.71,0,2,132056.8,2.0,2.0,24.0,-1.0,0.3357849714350827,0.09090909090909091,0.6666666666666666
0,1,5,318,35379.17,1,17,1,1,409.0,8,13399.32,1,3,18620.6,5.0,6.0,51.0,423.0,0.3787240140451558,0.2777777777777778,1.0
0,1,0,448,80087.43,0,1,2,0,441.0,18,7771.99,0,2,229984.1,2.0,10.0,67.0,-1.0,0.09704260652880822,1.0,3.3333333333333335
1,1,5,32,13724.38,3,11,0,0,614.0,15,46896.41,0,2,26269.49,5.0,5.0,30.0,-1.0,3.416765874606022,0.4166666666666667,0.8333333333333334
1,2,0,492,29598.86,0,3,2,0,651.0,21,35049.51,0,2,104712.17,4.0,9.0,50.0,-1.0,1.1841106680909979,1.0,1.8
1,1,3,229,66498.57,1,16,2,0,704.0,2,35991.03,0,2,201769.32,3.0,1.0,60.0,-1.0,0.5412219958715522,0.17647058823529413,0.25
0,2,1,40,6513.34,2,2,2,1,403.0,4,45638.32,1,3,43210.77,2.0,5.0,46.0,347.0,7.005824074273065,0.6666666666666666,1.6666666666666667
1,2,2,558,72083.83,0,16,2,1,763.0,19,9018.56,0,2,137484.21,3.0,1.0,43.0,-1.0,0.12511037343085915,0.17647058823529413,0.25
1,0,4,613,28138.85,2,29,2,0,733.0,12,20405.53,0,2,21809.08,4.0,8.0,39.0,-1.0,0.7251470778984251,0.13333333333333333,1.6
1,1,4,3,18660.26,0,29,2,1,718.0,10,7846.05,0,2,129081.05,5.0,8.0,31.0,-1.0,0.4204458862906364,0.16666666666666666,1.3333333333333333
1,1,2,505,74126.02,2,8,0,1,419.0,14,6354.03,0,2,237878.96,3.0,10.0,40.0,-1.0,0.08571813624775418,0.3333333333333333,2.5
1,0,3,156,88299.41,2,5,2,1,303.0,3,35688.23,0,2,204556.33,3.0,9.0,61.0,-1.0,0.4041683385162085,0.5,2.25
1,2,1,413,86528.89,3,7,2,0,788.0,6,30013.85,0,2,32228.11,4.0,10.0,20.0,-1.0,0.3468610673144274,0.5,2.0
1,1,3,254,52557.49,0,7,0,0,411.0,19,15365.4,0,2,72572.96,3.0,1.0,63.0,-1.0,0.29234858155171506,0.375,0.25
1,0,1,455,65749.21,3,7,2,0,571.0,9,42523.08,0,2,212985.08,2.0,10.0,65.0,-1.0,0.6467367936923699,0.25,3.3333333333333335
0,2,4,385,51198.06,2,15,0,0,333.0,12,12095.6,0,2,209236.47,3.0,3.0,23.0,-1.0,0.23624652483854197,0.1875,0.75
1,0,5,298,14763.49,2,11,0,0,735.0,19,21376.66,0,2,59102.87,2.0,4.0,71.0,-1.0,1.4478427632786504,0.16666666666666666,1.3333333333333333
1,2,1,444,64566.98,2,30,1,1,746.0,2,14521.72,0,2,197295.18,4.0,4.0,52.0,-1.0,0.22490590537291083,0.12903225806451613,0.8
1,2,3,122,90539.1,2,2,2,0,449.0,6,9421.48,0,2,25686.61,2.0,0.0,32.0,-1.0,0.10405864362862421,0.6666666666666666,0.0
1,0,3,103,34831.53,3,20,2,1,467.0,21,13344.91,1,4,49926.82,2.0,8.0,62.0,350.0,0.38311629961992427,0.09523809523809523,2.6666666666666665
0,1,2,385,33222.77,0,21,2,0,509.0,1,10833.94,0,2,43560.39,1.0,1.0,29.0,-1.0,0.3260900253041723,0.045454545454545456,0.5
1,2,4,197,39384.14,2,15,0,0,499.0,28,22235.17,0,2,224899.62,4.0,1.0,26.0,-1.0,0.5645573432010144,0.25,0.2
0,0,0,604,20141.09,3,1,0,1,694.0,11,43050.49,0,2,121100.03,1.0,6.0,36.0,-1.0,2.1373397696068284,0.5,3.0
1,1,0,338,65056.7,1,15,1,0,621.0,16,38214.69,0,2,33505.12,5.0,2.0,44.0,-1.0,0.5873968800003689,0.3125,0.3333333333333333
0,2,3,626,64132.14,0,16,1,0,372.0,16,46001.4,0,2,212027.2,2.0,2.0,29.0,-1.0,0.7172797090552561,0.11764705882352941,0.6666666666666666
0,2,5,587,81238.97,2,29,0,1,582.0,9,18125.56,0,2,122523.54,1.0,6.0,20.0,-1.0,0.22311135762359344,0.03333333333333333,3.0
0,1,2,417,38085.4,1,18,2,1,605.0,19,41058.72,0,2,13866.75,5.0,3.0,57.0,-1.0,1.078041505629306,0.2631578947368421,0.5
0,0,0,613,71280.68,1,20,1,0,770.0,12,15980.84,0,2,139420.6,5.0,0.0,54.0,-1.0,0.224192808025849,0.23809523809523808,0.0
1,0,5,41,11244.19,1,13,1,1,638.0,22,31913.25,1,4,1529.96,5.0,7.0,32.0,449.0,2.83794671321694,0.35714285714285715,1.1666666666666667
0,1,5,52,18081.53,3,28,2,1,739.0,27,36038.85,0,2,248550.63,4.0,4.0,42.0,-1.0,1.993020335096914,0.13793103448275862,0.8
1,1,5,219,42944.64,2,23,1,0,430.0,24,16242.08,1,3,69264.51,2.0,10.0,63.0,465.0,0.3782009070070908,0.08333333333333333,3.3333333333333335
0,0,1,337,54984.77,1,11,0,1,379.0,20,30082.5,0,2,231969.18,4.0,3.0,26.0,-1.0,0.5470960941349008,0.3333333333333333,0.6
0,1,4,448,77305.65,2,30,1,0,447.0,21,10993.74,0,2,220692.05,4.0,6.0,23.0,-1.0,0.1422094994415099,0.12903225806451613,1.2
0,2,1,349,66347.6,0,1,2,1,840.0,7,41925.56,0,2,119227.15,1.0,3.0,38.0,-1.0,0.6318981862465823,0.5,1.5
0,2,5,413,58150.63,1,2,0,1,795.0,29,39026.56,0,2,81109.86,5.0,4.0,44.0,-1.0,0.6711172154589647,1.6666666666666667,0.6666666666666666
1,1,2,589,69822.33,1,29,2,1,374.0,15,17752.78,0,2,103360.65,5.0,2.0,64.0,-1.0,0.2542528407052485,0.16666666666666666,0.3333333333333333
1,0,1,610,45550.86,2,10,0,1,471.0,28,33588.32,0,2,224427.51,1.0,4.0,31.0,-1.0,0.7373644018048878,0.09090909090909091,2.0
0,2,2,376,55704.3,3,9,2,1,755.0,24,4916.65,0,2,98927.32,3.0,5.0,66.0,-1.0,0.08826179914658029,0.3,1.25
0,1,0,419,43096.53,2,3,1,1,718.0,9,14943.33,1,1,940.48,2.0,4.0,20.0,453.0,0.34673286380913243,0.5,1.3333333333333333
0,1,5,580,54722.33,3,30,1,1,373.0,2,13745.06,0,2,245555.03,5.0,4.0,64.0,-1.0,0.25117367674810726,0.16129032258064516,0.6666666666666666
1,2,4,136,86425.74,1,14,0,0,466.0,29,38282.36,0,2,135861.22,4.0,7.0,47.0,-1.0,0.44294578275195845,0.26666666666666666,1.4
0,2,5,85,82946.75,1,7,0,0,616.0,16,8423.23,0,2,140881.99,2.0,2.0,42.0,-1.0,0.10154862549014289,0.25,0.6666666666666666
1,2,3,249,19990.13,3,20,1,0,669.0,10,9694.52,0,2,141052.71,1.0,1.0,29.0,-1.0,0.48494107136515047,0.047619047619047616,0.5
0,1,5,110,87585.24,3,8,2,0,702.0,18,37552.35,0,2,68934.51,3.0,3.0,36.0,-1.0,0.4287471411034427,0.3333333333333333,0.75
1,1,0,395,76964.0,3,9,0,1,630.0,21,22202.9,1,0,14933.42,1.0,5.0,22.0,340.0,0.288480478139414,0.1,2.5
0,2,0,146,48276.02,1,16,0,0,842.0,8,6784.56,0,2,123394.13,4.0,9.0,57.0,-1.0,0.14053394347869858,0.23529411764705882,1.8
0,0,4,39,60688.84,3,17,0,1,422.0,28,38361.72,0,2,81021.25,4.0,7.0,38.0,-1.0,0.632094597711907,0.2222222222222222,1.4
1,0,0,88,8197.46,3,17,2,0,564.0,5,12896.59,1,1,14010.9,1.0,3.0,34.0,301.0,1.5730503045693949,0.05555555555555555,1.5
0,1,4,494,44218.24,1,29,1,0,798.0,4,26764.6,0,2,120206.11,2.0,1.0,37.0,-1.0,0.6052704659781579,0.06666666666666667,0.3333333333333333
0,2,4,386,24108.97,2,28,0,0,316.0,20,3639.92,0,2,36199.25,3.0,0.0,49.0,-1.0,0.15097156902310538,0.10344827586206896,0.0
0,1,2,626,76365.98,0,7,2,1,460.0,29,29805.24,0,2,137733.09,3.0,6.0,46.0,-1.0,0.3902896251756977,0.375,1.5
1,2,3,313,97791.3,2,23,0,0,711.0,11,20689.31,1,3,12996.65,2.0,10.0,49.0,288.0,0.21156379387743207,0.08333333333333333,3.3333333333333335
0,1,3,306,77039.17,3,23,1,0,429.0,3,21820.8,0,2,190966.38,3.0,6.0,34.0,-1.0,0.28323925038067804,0.125,1.5
1,2,5,148,28001.04,2,19,2,1,713.0,14,3807.51,1,0,11229.47,1.0,4.0,28.0,398.0,0.13597259342533616,0.05,2.0
0,2,2,552,56407.54,3,4,0,1,635.0,13,18297.81,0,2,141943.61,2.0,9.0,65.0,-1.0,0.32438013818475003,0.4,3.0
0,2,0,313,15922.17,1,28,1,0,835.0,11,30308.37,0,2,126506.06,5.0,4.0,23.0,-1.0,1.9034130766675228,0.1724137931034483,0.6666666666666666
0,1,4,498,18563.57,0,27,0,0,722.0,27,1615.09,1,1,44941.26,1.0,9.0,64.0,304.0,0.0869985138357635,0.03571428571428571,4.5
1,2,3,255,83732.44,2,2,2,0,799.0,2,25970.32,0,2,119036.03,3.0,1.0,52.0,-1.0,0.31015470043987203,1.0,0.25
1,1,4,467,36018.2,2,2,2,0,365.0,11,38608.28,0,2,133408.23,1.0,1.0,29.0,-1.0,1.0718805525941721,0.3333333333333333,0.5
1,0,0,246,62943.33,0,11,2,0,801.0,18,13993.2,0,2,18794.49,5.0,9.0,69.0,-1.0,0.22231073076796593,0.4166666666666667,1.5
0,1,3,290,44533.21,2,5,0,1,789.0,12,44769.7,0,2,198185.98,3.0,4.0,40.0,-1.0,1.0052878450072427,0.5,1.0
0,2,5,77,87353.24,0,30,2,0,600.0,19,4674.87,0,2,195990.19,4.0,9.0,36.0,-1.0,0.05351623458689583,0.12903225806451613,1.8
0,0,5,5,94908.58,3,16,0,1,475.0,15,39213.17,1,4,4264.79,1.0,8.0,70.0,384.0,0.4131634551538422,0.058823529411764705,4.0
0,0,4,524,11854.01,2,14,2,0,548.0,11,6611.92,0,2,226693.66,4.0,2.0,41.0,-1.0,0.5577321318160001,0.26666666666666666,0.4
0,1,0,603,87347.68,1,12,1,0,420.0,25,38891.55,0,2,115919.63,3.0,0.0,65.0,-1.0,0.44524485086666454,0.23076923076923078,0.0
0,2,0,629,7550.41,3,12,2,0,679.0,6,27600.22,0,2,157934.07,2.0,3.0,34.0,-1.0,3.6549756932811226,0.15384615384615385,1.0
0,2,2,540,71551.4,3,14,2,0,539.0,13,49511.98,0,2,27196.84,5.0,6.0,28.0,-1.0,0.6919681240601294,0.3333333333333333,1.0
1,0,2,152,56819.38,2,12,2,1,486.0,1,42262.46,0,2,14475.95,4.0,2.0,54.0,-1.0,0.7437905202323533,0.3076923076923077,0.4
1,2,1,462,96659.05,2,23,0,1,359.0,15,31237.06,0,2,140172.95,5.0,9.0,47.0,-1.0,0.3231641200268363,0.20833333333333334,1.5
1,2,4,348,96257.39,1,25,1,0,385.0,11,44763.51,0,2,60214.85,3.0,2.0,43.0,-1.0,0.4650348920234382,0.11538461538461539,0.5
0,0,5,85,21685.82,0,25,0,1,850.0,8,41169.57,0,2,132600.46,1.0,2.0,26.0,-1.0,1.898368225493641,0.038461538461538464,1.0
1,2,3,412,90297.33,0,1,1,0,813.0,3,14055.26,0,2,83853.27,5.0,7.0,22.0,-1.0,0.15565359846632823,2.5,1.1666666666666667
1,2,1,108,21346.37,2,25,2,1,467.0,17,20913.64,0,2,132740.8,1.0,4.0,48.0,-1.0,0.9796822746783328,0.038461538461538464,2.0
0,1,1,367,63379.89,1,30,2,1,387.0,2,34017.47,0,2,196011.27,4.0,9.0,32.0,-1.0,0.536714930951585,0.12903225806451613,1.8
0,2,1,458,86353.72,3,10,0,1,397.0,12,47421.75,0,2,21220.83,4.0,2.0,56.0,-1.0,0.5491506428368942,0.36363636363636365,0.4
1,2,4,389,35972.61,0,17,0,1,557.0,8,38131.48,1,4,43443.5,3.0,10.0,26.0,303.0,1.0599848055282748,0.16666666666666666,2.5
1,2,3,150,12344.79,1,8,1,0,644.0,4,11144.84,0,2,8411.98,3.0,1.0,49.0,-1.0,0.9027239245119186,0.3333333333333333,0.25
1,0,0,225,58398.53,3,25,2,0,434.0,10,39755.21,1,3,19307.36,1.0,2.0,43.0,426.0,0.6807453758617578,0.038461538461538464,1.0
1,0,1,509,39765.08,3,20,1,1,641.0,21,33764.08,0,2,107413.38,2.0,4.0,25.0,-1.0,0.8490673458384633,0.09523809523809523,1.3333333333333333
1,2,3,106,55319.29,2,21,2,1,571.0,25,22023.49,0,2,41813.78,3.0,2.0,67.0,-1.0,0.398108722857382,0.13636363636363635,0.5
1,1,4,430,58335.09,0,8,0,0,695.0,28,36052.23,0,2,88897.07,1.0,8.0,37.0,-1.0,0.6180090232307308,0.1111111111111111,4.0
1,1,1,86,73596.83,2,1,2,1,784.0,23,13199.09,1,1,41212.66,1.0,10.0,62.0,364.0,0.17934074958460053,0.5,5.0
1,1,4,560,16387.19,0,11,1,0,479.0,26,43976.39,0,2,220859.11,2.0,5.0,36.0,-1.0,2.68341958446906,0.16666666666666666,1.6666666666666667
0,0,4,523,46060.75,1,3,2,1,596.0,1,34645.22,0,2,182003.78,4.0,9.0,22.0,-1.0,0.7521472805527363,1.0,1.8
0,0,5,227,28734.53,3,29,0,0,552.0,1,20067.7,1,0,24416.06,2.0,8.0,43.0,407.0,0.6983584433626246,0.06666666666666667,2.6666666666666665
0,0,5,416,69225.13,3,20,2,0,506.0,17,39310.49,0,2,220735.79,4.0,2.0,76.0,-1.0,0.5678562415665875,0.19047619047619047,0.4
0,1,3,289,82610.72,2,24,2,1,753.0,30,12048.84,0,2,69053.44,2.0,1.0,70.0,-1.0,0.14584903933727564,0.08,0.3333333333333333
1,0,1,182,18041.11,3,5,1,0,414.0,8,43318.8,0,2,198790.26,1.0,1.0,27.0,-1.0,2.400983033580884,0.16666666666666666,0.5
0,0,5,28,9166.11,0,14,2,0,654.0,29,39706.44,0,2,51974.22,1.0,4.0,51.0,-1.0,4.331402154004915,0.06666666666666667,2.0
0,1,1,105,48320.03,1,12,2,1,742.0,15,3441.46,0,2,123087.41,4.0,0.0,64.0,-1.0,0.07122075005437592,0.3076923076923077,0.0
0,0,1,453,62045.84,0,1,2,1,363.0,24,4857.61,1,0,42118.7,5.0,9.0,67.0,285.0,0.07828940200661307,2.5,1.5
1,2,4,215,69758.68,3,10,0,0,352.0,23,9558.56,1,1,27501.75,5.0,6.0,50.0,450.0,0.13702127073977405,0.45454545454545453,1.0
1,0,2,511,39576.69,0,30,2,1,833.0,16,26697.58,0,2,63525.74,1.0,5.0,38.0,-1.0,0.6745613500939545,0.03225806451612903,2.5
0,2,5,152,69990.86,3,4,0,0,574.0,16,28871.6,0,2,100354.91,2.0,3.0,39.0,-1.0,0.4124993963583765,0.4,1.0
1,1,3,134,43266.38,2,10,1,1,756.0,17,49647.32,0,2,51242.76,2.0,7.0,42.0,-1.0,1.1474538093131592,0.18181818181818182,2.3333333333333335
1,0,4,528,32136.53,1,8,1,1,800.0,15,19980.36,0,2,95386.35,3.0,2.0,43.0,-1.0,0.6217142387731727,0.3333333333333333,0.5
0,2,1,44,65614.02,3,15,1,0,790.0,28,41623.41,0,2,143837.0,1.0,3.0,38.0,-1.0,0.6343579564557018,0.0625,1.5
0,2,4,362,44637.27,2,24,1,0,808.0,16,34989.56,0,2,237616.45,5.0,6.0,68.0,-1.0,0.7838466858146609,0.2,1.0
0,1,3,118,47617.36,3,4,0,0,591.0,1,37219.49,0,2,54604.26,1.0,4.0,63.0,-1.0,0.781620576601126,0.2,2.0
0,1,3,484,52801.95,0,8,0,0,630.0,26,43869.71,0,2,40613.52,4.0,3.0,37.0,-1.0,0.8308193008155794,0.4444444444444444,0.6
0,0,2,353,82488.09,3,24,1,0,587.0,13,11976.64,0,2,155073.35,1.0,2.0,55.0,-1.0,0.14519059429556078,0.04,1.0
1,2,3,147,87417.62,2,20,2,1,643.0,10,14035.43,0,2,139813.7,3.0,3.0,23.0,-1.0,0.1605542389024215,0.14285714285714285,0.75
0,0,0,307,90458.12,2,5,1,1,786.0,5,21224.1,0,2,131359.75,5.0,5.0,71.0,-1.0,0.23462642572689188,0.8333333333333334,0.8333333333333334
0,2,4,288,9055.55,1,11,1,1,610.0,20,32206.9,0,2,137202.75,5.0,9.0,56.0,-1.0,3.556199656602128,0.4166666666666667,1.5
1,1,0,120,40957.27,3,1,2,1,546.0,27,34928.22,1,0,30456.51,1.0,6.0,54.0,476.0,0.8527757642107443,0.5,3.0
1,0,5,408,50771.19,1,24,0,1,380.0,14,13554.23,1,4,6400.41,4.0,2.0,69.0,363.0,0.26696169694472505,0.16,0.4
1,0,2,366,15066.21,3,13,2,1,833.0,1,46347.41,0,2,226950.14,2.0,0.0,54.0,-1.0,3.0760446028163146,0.14285714285714285,0.0
0,2,0,47,84637.21,2,17,2,0,522.0,30,11246.32,1,3,21131.98,5.0,8.0,50.0,371.0,0.1328752108533486,0.2777777777777778,1.3333333333333333
1,1,2,410,68601.6,2,19,0,0,602.0,29,41966.02,0,2,215033.52,3.0,6.0,41.0,-1.0,0.6117263777174625,0.15,1.5
1,1,1,391,91678.12,3,18,0,0,469.0,29,14452.99,0,2,183274.93,1.0,1.0,48.0,-1.0,0.1576475646799402,0.05263157894736842,0.5
1,0,1,312,14819.34,3,22,2,0,385.0,28,10077.09,0,2,238725.0,2.0,4.0,34.0,-1.0,0.6799499876521051,0.08695652173913043,1.3333333333333333
1,1,5,31,9825.98,0,29,0,1,368.0,16,42874.12,0,2,245619.62,4.0,5.0,70.0,-1.0,4.362898876358759,0.13333333333333333,1.0
1,0,0,470,69473.99,3,28,0,0,657.0,7,23821.31,1,0,20072.71,2.0,6.0,20.0,331.0,0.34287604791306914,0.06896551724137931,2.0
0,0,3,560,89565.42,3,18,2,1,397.0,4,10031.01,1,3,51978.97,2.0,6.0,72.0,480.0,0.11199520981189157,0.10526315789473684,2.0
0,0,2,529,58254.36,2,17,0,0,450.0,27,10756.2,0,2,42562.87,5.0,3.0,35.0,-1.0,0.18463880405167868,0.2777777777777778,0.5
0,2,4,502,90448.95,1,27,2,1,826.0,1,25255.22,0,2,220322.7,4.0,2.0,61.0,-1.0,0.2792176225636388,0.14285714285714285,0.4
0,2,2,219,35899.12,0,26,2,0,617.0,28,13463.94,0,2,68939.98,2.0,4.0,19.0,-1.0,0.37503885780883184,0.07407407407407407,1.3333333333333333
1,0,5,99,66766.2,1,25,2,1,782.0,5,21894.12,0,2,42497.64,5.0,7.0,45.0,-1.0,0.32791730071052855,0.19230769230769232,1.1666666666666667
1,1,5,189,17292.61,0,13,2,0,770.0,27,40058.94,0,2,3864.5,2.0,1.0,70.0,-1.0,2.316401260349921,0.14285714285714285,0.3333333333333333
0,1,5,122,12637.41,2,27,2,0,671.0,11,20077.79,0,2,239699.96,4.0,2.0,22.0,-1.0,1.5886325890677704,0.14285714285714285,0.4
0,0,4,345,69331.02,2,4,2,1,503.0,14,6414.44,0,2,74087.09,5.0,2.0,57.0,-1.0,0.09251771403746781,1.0,0.3333333333333333
1,2,3,122,26668.79,1,30,2,1,714.0,13,46087.98,0,2,47984.76,5.0,7.0,30.0,-1.0,1.7280968466568354,0.16129032258064516,1.1666666666666667
1,0,1,413,25824.69,0,11,0,1,488.0,18,34035.89,0,2,139387.91,1.0,5.0,22.0,-1.0,1.3179082533709652,0.08333333333333333,2.5
0,1,1,115,65313.94,1,16,2,1,349.0,23,4110.93,0,2,153493.02,1.0,10.0,41.0,-1.0,0.06294011752900638,0.058823529411764705,5.0
0,2,3,501,99345.12,1,19,1,0,473.0,12,10411.68,0,2,139000.19,3.0,0.0,59.0,-1.0,0.10480207983965555,0.15,0.0
1,2,1,87,76510.03,3,19,2,0,344.0,5,31200.38,0,2,76603.45,5.0,9.0,19.0,-1.0,0.40778930828666143,0.25,1.5
0,0,5,194,55777.86,1,7,0,0,669.0,22,31179.05,0,2,61593.71,5.0,9.0,59.0,-1.0,0.5589761067185668,0.625,1.5
1,2,1,42,58391.47,2,1,0,0,418.0,7,31960.54,0,2,189285.98,1.0,10.0,68.0,-1.0,0.5473400936798871,0.5,5.0
0,1,3,575,42164.44,2,4,2,1,552.0,11,24674.43,0,2,214588.92,4.0,8.0,56.0,-1.0,0.5851813712841607,0.8,1.6
1,1,4,357,5046.3,3,29,1,0,687.0,3,34237.01,0,2,144942.9,4.0,8.0,72.0,-1.0,6.783232619420284,0.13333333333333333,1.6
1,2,1,75,98700.91,2,16,1,1,368.0,30,15679.15,1,4,27231.86,1.0,1.0,44.0,401.0,0.15885356220563512,0.058823529411764705,0.5
1,2,4,194,12209.13,0,17,2,1,311.0,19,6736.34,0,2,56512.82,4.0,0.0,52.0,-1.0,0.5517009237411887,0.2222222222222222,0.0
1,1,3,175,35999.07,0,7,1,0,842.0,7,40284.27,0,2,147157.58,2.0,5.0,23.0,-1.0,1.119005324156314,0.25,1.6666666666666667
0,0,1,543,33998.65,1,2,1,0,448.0,7,9927.36,0,2,68190.6,5.0,1.0,33.0,-1.0,0.2919841821901108,1.6666666666666667,0.16666666666666666
1,0,3,151,22582.81,3,30,0,0,770.0,15,24677.16,0,2,205917.01,2.0,7.0,43.0,-1.0,1.0926925084828467,0.06451612903225806,2.3333333333333335
0,2,2,323,57911.25,0,26,0,1,602.0,5,29289.4,0,2,222126.42,5.0,1.0,43.0,-1.0,0.5057548273465459,0.18518518518518517,0.16666666666666666
0,1,1,517,60347.97,3,23,1,1,705.0,6,46574.9,0,2,56059.48,3.0,7.0,61.0,-1.0,0.7717596505789577,0.125,1.75
1,1,4,203,94093.18,0,5,0,1,640.0,13,22453.91,0,2,63978.46,4.0,7.0,56.0,-1.0,0.23863229372953781,0.6666666666666666,1.4
1,0,0,333,47465.4,2,20,0,1,326.0,17,8709.94,0,2,224611.38,1.0,10.0,59.0,-1.0,0.1834969578480778,0.047619047619047616,5.0
1,2,4,42,46547.1,2,7,2,1,700.0,14,48956.25,0,2,69327.5,1.0,5.0,72.0,-1.0,1.051734657268503,0.125,2.5
0,2,1,82,81795.23,0,24,2,1,568.0,7,16873.57,0,2,58294.42,1.0,1.0,35.0,-1.0,0.20628786925754403,0.04,0.5
1,1,3,324,27427.7,2,15,0,1,463.0,1,49138.62,0,2,175491.18,3.0,2.0,27.0,-1.0,1.7915037898259853,0.1875,0.5
1,0,2,356,28229.6,3,26,1,1,457.0,10,47379.9,0,2,170760.42,1.0,6.0,53.0,-1.0,1.6783171452253938,0.037037037037037035,3.0
0,2,2,444,21247.02,0,29,2,0,723.0,24,5317.12,0,2,37771.73,2.0,0.0,76.0,-1.0,0.25024072831256744,0.06666666666666667,0.0
1,0,0,285,83630.54,1,5,0,0,447.0,7,38285.92,0,2,103798.71,5.0,10.0,73.0,-1.0,0.45779283748690985,0.8333333333333334,1.6666666666666667
1,2,1,538,13942.85,0,8,2,0,820.0,16,8205.75,0,2,180046.36,2.0,10.0,57.0,-1.0,0.5884852461838015,0.2222222222222222,3.3333333333333335
0,2,0,54,18176.44,1,30,1,1,331.0,7,38741.23,0,2,212498.62,4.0,1.0,53.0,-1.0,2.131280862431674,0.12903225806451613,0.2
0,0,3,57,18306.45,1,2,1,0,709.0,8,24402.95,0,2,161535.48,3.0,3.0,26.0,-1.0,1.332951885707731,1.0,0.75
1,2,2,167,86676.62,2,12,1,1,690.0,23,47784.92,0,2,67184.24,5.0,1.0,53.0,-1.0,0.551294786358924,0.38461538461538464,0.16666666666666666
0,0,3,619,9907.19,0,24,0,0,443.0,5,6841.43,0,2,249922.02,4.0,1.0,48.0,-1.0,0.690482318163055,0.16,0.2
0,0,5,116,74752.96,1,17,0,1,581.0,8,4991.39,0,2,226423.22,5.0,1.0,20.0,-1.0,0.06677091086545783,0.2777777777777778,0.16666666666666666
1,0,1,563,77392.18,2,10,0,0,406.0,5,29013.94,0,2,146883.84,3.0,5.0,41.0,-1.0,0.3748901388985438,0.2727272727272727,1.25
1,2,0,43,92749.92,2,7,2,1,466.0,2,26340.22,0,2,242279.99,1.0,1.0,74.0,-1.0,0.28398877337281403,0.125,0.5
1,2,4,440,81310.24,3,17,0,0,694.0,27,45215.45,0,2,127951.71,5.0,1.0,45.0,-1.0,0.5560787167924138,0.2777777777777778,0.16666666666666666
0,1,3,398,5866.99,3,4,0,1,499.0,6,18849.79,0,2,215031.26,2.0,1.0,23.0,-1.0,3.212307791935569,0.4,0.3333333333333333
1,2,0,111,51870.52,3,6,1,1,302.0,12,16186.66,1,4,58308.44,2.0,6.0,59.0,403.0,0.31205293386428623,0.2857142857142857,2.0
0,2,1,556,54768.92,1,9,1,1,414.0,18,41667.74,1,1,10696.96,3.0,7.0,69.0,494.0,0.7607778138072869,0.3,1.75
